owncloud_issue_id,owncloud_issue_text,owncloud_issue_body,owncloud_create_time,distance,nextcloud_review_id,nextcloud_review_text,nextcloud_create_time,bug 1,bug 2,Ô­150Ìõ,,,
111917716,Unable to login due to SSL,"Hi!

I run OC 8.1.3 behind an nginx 1.8.0 proxy with php5-fpm and a self signed certificate.
The certificate has been imported as a system cert in android for DavDroid.
Everything including WebDAV and CalDAV runs find except for the OC android app:

Problem: I cannot login due to an unrecognized error.

Question: What could the reason be? Is it a bug in the OC app or has it something to do with my selfsigned certificate?
I created it using 

```
openssl req -nodes -x509 -newkey rsa:4096 -keyout $1.pem -out $1.pem -days 730
```

Here's first the ADB log when I add the following HTTP header:

```
Strict-Transport-Security:max-age=31536000; includeSubdomains
```

```
10-16 22:01:31.975 D/OperationsService(16094): Starting command with id 5
10-16 22:01:31.976 D/SimpleFactoryManager(16094): getClientFor(OwnCloudAccount ... : 
10-16 22:01:31.977 D/OwnCloudClient #4(16094): Creating OwnCloudClient
10-16 22:01:31.981 V/SimpleFactoryManager(16094):     new client {@cloud.domain/owncloud, 305893395}
10-16 22:01:32.021 I/ValidateNoPeople(  622): skipping global notification
10-16 22:01:32.042 D/OwnCloudClient #4(16094): REQUEST GET /owncloud/status.php
10-16 22:01:32.042 D/AdvancedSslSocketFactory(16094): Creating SSL Socket with remote cloud.domain:443, local null:0, params: org.apache.commons.httpclient.params.HttpConnectionParams@221f2fd2
10-16 22:01:32.042 D/AdvancedSslSocketFactory(16094):  ... with connection timeout 5000 and socket timeout 5000
10-16 22:01:32.072 I/ValidateNoPeople(  622): skipping global notification
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094): Connection check at https://cloud.domain/owncloud: HTTP violation
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094): org.apache.commons.httpclient.ProtocolException: Unable to parse header: ""; max-age=2592000; includeSubDomains
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpParser.parseHeaders(HttpParser.java:202)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpMethodBase.readResponseHeaders(HttpMethodBase.java:1935)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpMethodBase.readResponse(HttpMethodBase.java:1737)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpMethodBase.execute(HttpMethodBase.java:1098)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:398)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:171)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:323)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.lib.common.OwnCloudClient.executeMethod(OwnCloudClient.java:222)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.lib.common.OwnCloudClient.executeMethod(OwnCloudClient.java:192)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.lib.resources.status.GetRemoteStatusOperation.tryConnection(GetRemoteStatusOperation.java:89)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.lib.resources.status.GetRemoteStatusOperation.run(GetRemoteStatusOperation.java:194)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.lib.common.operations.RemoteOperation.execute(RemoteOperation.java:136)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.operations.GetServerInfoOperation.run(GetServerInfoOperation.java:81)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.lib.common.operations.RemoteOperation.execute(RemoteOperation.java:136)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.services.OperationsService$ServiceHandler.nextOperation(OperationsService.java:478)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at com.owncloud.android.services.OperationsService$ServiceHandler.handleMessage(OperationsService.java:413)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at android.os.Handler.dispatchMessage(Handler.java:102)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at android.os.Looper.loop(Looper.java:135)
10-16 22:01:32.894 E/GetRemoteStatusOperation(16094):   at android.os.HandlerThread.run(HandlerThread.java:61)
```

After removing the header there's another unrecognized error:

```
10-16 23:44:46.124 D/NetworkUtils(18097): Searching known-servers store at /data/data/com.owncloud.android/files/knownServers.bks
10-16 23:44:46.157 D/OwnCloudClient #0(18097): Creating OwnCloudClient
10-16 23:44:46.158 V/SimpleFactoryManager(18097):     new client {@cloud.domain.net/owncloud, 68049972}
10-16 23:44:46.166 D/OwnCloudClient #0(18097): REQUEST GET /owncloud/status.php
10-16 23:44:46.185 D/AdvancedSslSocketFactory(18097): Creating SSL Socket with remote cloud.domain.net:443, local null:0, params: org.apache.commons.httpclient.params.HttpConnectionParams@7b92f59
10-16 23:44:46.185 D/AdvancedSslSocketFactory(18097):  ... with connection timeout 5000 and socket timeout 5000
10-16 23:44:46.563 D/Sensors (  622): LightSensor readEvents x = 337.000000, raw = 337
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097): Connection check at https://cloud.domain.net/owncloud: SSL recoverable exception
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097): com.owncloud.android.lib.common.network.CertificateCombinedException
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.common.network.AdvancedX509TrustManager.checkServerTrusted(AdvancedX509TrustManager.java:105)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.android.org.conscrypt.Platform.checkServerTrusted(Platform.java:116)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.android.org.conscrypt.OpenSSLSocketImpl.verifyCertificateChain(OpenSSLSocketImpl.java:550)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.android.org.conscrypt.NativeCrypto.SSL_do_handshake(Native Method)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.android.org.conscrypt.OpenSSLSocketImpl.startHandshake(OpenSSLSocketImpl.java:318)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.common.network.AdvancedSslSocketFactory.verifyPeerIdentity(AdvancedSslSocketFactory.java:248)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.common.network.AdvancedSslSocketFactory.createSocket(AdvancedSslSocketFactory.java:185)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at org.apache.commons.httpclient.HttpConnection.open(HttpConnection.java:707)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at org.apache.commons.httpclient.MultiThreadedHttpConnectionManager$HttpConnectionAdapter.open(MultiThreadedHttpConnectionManager.java:1361)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at org.apache.commons.httpclient.HttpMethodDirector.executeWithRetry(HttpMethodDirector.java:387)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at org.apache.commons.httpclient.HttpMethodDirector.executeMethod(HttpMethodDirector.java:171)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:397)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at org.apache.commons.httpclient.HttpClient.executeMethod(HttpClient.java:323)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.common.OwnCloudClient.executeMethod(OwnCloudClient.java:222)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.common.OwnCloudClient.executeMethod(OwnCloudClient.java:192)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.resources.status.GetRemoteStatusOperation.tryConnection(GetRemoteStatusOperation.java:89)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.resources.status.GetRemoteStatusOperation.run(GetRemoteStatusOperation.java:194)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.common.operations.RemoteOperation.execute(RemoteOperation.java:136)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.operations.GetServerInfoOperation.run(GetServerInfoOperation.java:81)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.lib.common.operations.RemoteOperation.execute(RemoteOperation.java:136)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.services.OperationsService$ServiceHandler.nextOperation(OperationsService.java:478)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at com.owncloud.android.services.OperationsService$ServiceHandler.handleMessage(OperationsService.java:413)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at android.os.Handler.dispatchMessage(Handler.java:102)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at android.os.Looper.loop(Looper.java:135)
10-16 23:44:46.807 E/GetRemoteStatusOperation(18097):   at android.os.HandlerThread.run(HandlerThread.java:61)
10-16 23:44:46.812 D/FileActivity(18097): Received result of operation in FileActivity - common behaviour for all the FileActivities 
```

Kind Regards
",2015/10/16 21:54,0.8903,gp:AOqpTOH9VP8ylMiXVDL3_BpZpNoyE62xY5RKi26MZE70XiHAdG7HKz50W3ngiDzLGfgSfyxn7NpSPeh9VnJXdps,"Set up nextcloud on my Freenas, allowed access through my sky router and I am unable to login?",2016/12/22 11:39,,,,,,
51794486,Show 'cancel download' option in folder actions menu when folder is bein...,"...g downloaded
",2014/12/12 11:05,0.9196,gp:AOqpTOEHLmJM7-EfGTaZo323nUypN2kK1Zf0KDTCdSOx19sFyMHvJ0nvVOyMb6A_knxNCMVIfHu8b9WJoAZHQ10,If I don't set the data folder it is still using the old nextcloud folder but the move to program folder option on auto upload doenst work in any case so it appears that functionality is broken now. So i guess until this is fixed this wont work on the new version of the app. Would it then be possible to let the user select a specifi folde to move to not just internal storage and sd card?,2016/12/14 23:21,,,,,,
46306327,Music stops playing when upload notification appears,"UPDATE: Seems to be a general Android issue not necessarily due to Owncloud.

I have problems with Owncloud on my Nexus 5. Whenever I listen to music and owncloud tries uploading a foto my music stops playing. I am not sure if it only happens when the upload fails or in general when uploading but it is really annoying!
",2014/10/20 18:04,0.8986,gp:AOqpTOEL-gJmOqk2Sg_C4q-5ykknT7MOnJhbw6xlcRcDpFZpGBR8ftNQqBJZ93RPs3aqy3uTpl2hj44UDgCIadk,"Instant upload for videos doesn't work. It says ""waiting for device charging""  even when the option is not checked on settings.  Also thumbnail generation takes extremely long...",2016/10/27 1:03,,,,,,
218903856,Cannot sync gradle project due to failed to resolve :touch-image-view:,"App gradle cannot sync and it is reporting error:
`Failed to resolve: :touch-image-view:`

I have got this error after I have changed package name in AndroidManifest.xml, from `com.owncloud.android` to `com.lazarvgd.android`.

Please advice how to overcome this issue?
Thanks 

EDIT:

I have found that android studio cannot find this class:
`import com.ortiz.touch.ExtendedViewPager;` in `PreviewImageActivity.class`",2017/4/3 11:26,0.915,gp:AOqpTOGLZMMs4FoXKyLzzlMVGeTex3gTYvixEJabgAvX8_g46Jvpf6UcdttXZNGSc65DfY06MymsTvdtXuKgma0,"The picture upload Feature dont work on nexus 6p with nougat. But since developers have identified the bug and reported It on git, It is Clear that they are fast to respond and they really care. :)",2016/10/24 13:18,,,,,,
10304887,Android client available via http://owncloud.org/support/android/ is crashing,"Not sure if this is the correct place to report this, hopefully it will reach the right people...

I don't really know where to get the latest apk version of the owncloud client for android; I thought it was http://owncloud.org/support/android/ (at least that's the first hit on the search words ""owncloud android client""), but the one from there is crashing on my phone (Galaxy Nexus running 4.2.1) - at least it shows a ""App crashed"" message box every time when the app starts; after some waiting the app still shows up, but will keep on crashing every minute or so - that's unacceptable for me, and I have seen this behavior before, I'm pretty sure it was fixed in the meantime. When going to the page linked there (http://alefzero.eu/a/) I see ""Last modified: October 10 2012 23:20."", and it also still links to gitorious...

That can't be the current app, can it? If it isn't please at least remove the reference from http://owncloud.org/support/android/ (or point it to wherever the new version is available!
",2013/1/25 9:32,0.9186,gp:AOqpTOGq0pkhm_lMS-uaqVudGfmhdzggNX2CD9-5jujlXgLFaSmDWP_pzzP_AN7bUy5ZcLpHsbB-qzwmjQhI684,"Latest owncloud client broke instant uploads, NextCloud client seems to work for now.",2016/9/5 11:26,,,,,,
12510116,Added feature: download all files button,"The new button allows downloading of all files within the current folder recursively which haven't been cached locally yet.
",2013/3/27 12:47,0.8959,gp:AOqpTOEq3cYftQ5GaAPyJIsgSoiQ1iROfWTp0g4mcnceBycBJwp0AStgcRFBHE4xjZetMgIm7y4fYFXoYUdJJI4,it's a good basic app to access your files but needs to add support for more features like calendar and contacts.,2016/9/1 4:22,,,,,,
485652766,Create new app in Bitrise to build the library when pushing commits or creating PRs ,It needs https://github.com/owncloud/android-library/issues/262,2019/8/27 8:07,0.8955,gp:AOqpTOHSJgcZav5sHn1mc1jDExO8gdSTHQBRu5XVQYACgt6AWfpeUiQ2RJw_9NlKgzOiSJ8LDr_51MNtlHttU7o,"Don't think the developer understands the concept of keeping folders in sync, avoid this app",2016/8/8 21:04,,,,,,
450747948,[BUG] Crash when notifying upload result (reported in Google Play),"### Actual behaviour
- Crash when notifying upload result

### Expected behaviour
- Notify upload result should work without any crash
 
### Steps to reproduce
Not defined yet, but it's most likely related to uploads in background. It needs an additional research. 

### Environment data
Android versions (% of total reports): 
9 => 56.3%
8.1 => 25.2%
8.0 => 18.4%

Device model: Nexus 5X

Stock or customized system: Stock

ownCloud app version: 2.10.1

ownCloud server version: unknown

### Logs
#### ownCloud log (data/owncloud.log)
```
java.lang.NullPointerException: 
  at com.owncloud.android.files.services.FileUploader.notifyUploadResult (FileUploader.java:1009)
  at com.owncloud.android.files.services.FileUploader.uploadFile (FileUploader.java:928)
  at com.owncloud.android.files.services.FileUploader$ServiceHandler.handleMessage (FileUploader.java:804)
  at android.os.Handler.dispatchMessage (Handler.java:106)
  at android.os.Looper.loop (Looper.java:164)
  at android.os.HandlerThread.run (HandlerThread.java:65)
```

### PRs
App: https://github.com/owncloud/android/pull/2583",2019/5/31 11:16,0.9092,gp:AOqpTOHodreEF9nmj_03c-KpbeUJJ4iZK2fC9pdn_ch2gFWRecHX6iftwmizShwlYSD5NpMVGM9fsJYnsb94pt8,"Good app, but instant upload reports failed because of connectivity issues (on wifi) .   Would report the issue but can not find your Bugzilla.  Keep up the great work.",2016/6/26 2:34,,,,,,
13764962,already viewed photos loading again (caching),"When I swipe through photos, I oftentimes get a loading spinner for images which were previously displayed. These really should be cached _ once I viewed a photo, it should always be shown in an instant. Same issue on iOS https://github.com/owncloud/ios-issues/issues/66
",2013/4/29 15:13,0.9071,gp:AOqpTOHtbuwAiwcfWIhqn__Kg-TdK9scekYe3_UFeiDzMHmizl_dSqVZRFODhqO6yiDgM2Bs74GOJSTde_gDhgo,"Needs Select All on Upload Dialog, Manually Selecting 3000 photos is not practical",2016/6/21 10:22,,,,,,
34346300,android client crashes when listing lots of folders,"I have a folder with 380 folders and 4 files. When i try to enter that folder from the mobile app, it crashes after some time, while loading.

system log at http://pastebin.com/a0AbCsuf, system info at http://pastebin.com/7ueBfLpm
",2014/5/27 6:58,0.9061,gp:AOqpTOGmvAbV82tX-Z_yZIc1GnmTawBDNdAUwp2dnP4uWEEZ-7LOx3TjcvTOoXNOoRdfqXKgLYwYgymWKSBvU98,"Not a complaint, but this could benefit from new features such as being able to send email notification when sharing a file/folder with another nextcloud user, or having more flexibility in what files/folders to sync along with scheduling. I'm using the awesome foldersync right now, and building some of those features in here would make this app great.",2016/6/19 1:35,,,,,,
7991407,Suggestion to close the bugtracker https://github.com/bartoszprzybylski/owncloud-android/issues,"I suggest to close the bugtracker on https://github.com/bartoszprzybylski/owncloud-android/issues for new issues and to monitor and bugtrack everything here on https://github.com/owncloud/android/issues .

see https://github.com/bartoszprzybylski/owncloud-android/issues/42
",2012/10/31 7:27,0.9073,gp:AOqpTOEcBeT0_Sb108WlTadJU95UsuEfVA81BC6uPHMJcBjGcX7LAzH46hC71605mkRdMJ6hE588MITUJmKUd8U,Great app. I use it with my Spreedbox. Thank you Nextclouders!,2016/6/18 7:52,,,,,,
